evidence_id,alert_id,evidence_type,created_at,source,description,hash
EVD-08748,ALT-003757,Registry Modification,2026-06-18 20:10:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-PAYMENT-290 during investigation of DET-T1562-Impair_Defenses_67,d1a780d17757f406
EVD-08749,ALT-003757,Memory Extraction,2026-06-18 20:13:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-PAYMENT-290 during investigation of DET-T1562-Impair_Defenses_67,f28f79594e95ebbe
EVD-08750,ALT-003757,Process Tree & Hash,2026-06-18 20:15:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-PAYMENT-290 during investigation of DET-T1562-Impair_Defenses_67,dc7ea84c80a3b7d3
EVD-08751,ALT-003757,PCAP Stream,2026-06-18 20:22:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-PAYMENT-290 during investigation of DET-T1562-Impair_Defenses_67,810734f3bf9499be
EVD-08828,ALT-003792,Authentication Token,2026-08-27 19:58:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-PAYMENT-050 during investigation of DET-T1046-Network_Service_Discovery_36,f04a2c92fa521d3e
EVD-08829,ALT-003792,Registry Modification,2026-08-27 20:01:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-PAYMENT-050 during investigation of DET-T1046-Network_Service_Discovery_36,821f0b6ea74341a8
EVD-08830,ALT-003792,Memory Extraction,2026-08-27 19:59:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-PAYMENT-050 during investigation of DET-T1046-Network_Service_Discovery_36,6bf11957ad2175cb
EVD-08831,ALT-003792,Process Tree & Hash,2026-08-27 19:55:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-PAYMENT-050 during investigation of DET-T1046-Network_Service_Discovery_36,26c7e6b09ef65ddd
EVD-08837,ALT-003795,Process Tree & Hash,2026-06-18 17:25:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-WORKSTATION-435 during investigation of DET-T1003-OS_Credential_Dumping_20,a93f6344189cc33d
EVD-08838,ALT-003795,PCAP Stream,2026-06-18 17:14:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-WORKSTATION-435 during investigation of DET-T1003-OS_Credential_Dumping_20,85c70be232160b93
EVD-08839,ALT-003795,Authentication Token,2026-06-18 17:21:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-WORKSTATION-435 during investigation of DET-T1003-OS_Credential_Dumping_20,0ea7c9c3997c3a56
EVD-08840,ALT-003795,Registry Modification,2026-06-18 17:12:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-WORKSTATION-435 during investigation of DET-T1003-OS_Credential_Dumping_20,fa09bb68b504dbc7
EVD-08846,ALT-003802,Authentication Token,2026-08-09 05:45:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-API-132 during investigation of DET-T1078-Valid_Accounts_90,b30cfedd0fabf9bb
EVD-08847,ALT-003803,Registry Modification,2026-06-18 17:33:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-PAYMENT-002 during investigation of DET-T1070-Indicator_Removal_on_Host_24,7132318826402de8
EVD-08850,ALT-003808,Registry Modification,2026-06-25 23:37:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-WORKSTATION-043 during investigation of DET-T1055-Process_Injection_87,bdc8326c4d94e332
EVD-08851,ALT-003812,Authentication Token,2026-06-13 12:14:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-PAYMENT-098 during investigation of DET-T1078-Valid_Accounts_15,3f5c56dcfebfcaca
EVD-08855,ALT-003816,PCAP Stream,2026-07-02 00:55:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-API-164 during investigation of DET-T1562-Impair_Defenses_67,f671a1c08e353f85
EVD-08856,ALT-003817,Authentication Token,2026-08-08 06:28:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-FIREWALL-062 during investigation of DET-T1090-Proxy_73,1487b5fb56479b06
EVD-08857,ALT-003818,Registry Modification,2026-08-01 00:31:00,Active Directory Security Log 4624,Verified Registry Modification captured from SRV-DOMAIN-352 during investigation of DET-T1046-Network_Service_Discovery_21,399d7b5fefb9c409
EVD-08859,ALT-003822,Authentication Token,2026-07-16 19:04:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-WORKSTATION-139 during investigation of DET-T1566-Phishing_77,c59ddf6113aebfa3
EVD-08860,ALT-003824,Memory Extraction,2026-07-29 18:15:00,CloudTrail API Audit,Verified Memory Extraction captured from SRV-DOMAIN-136 during investigation of DET-T1053-Scheduled_Task/Job_18,a66a647ef98060f7
EVD-08862,ALT-003826,PCAP Stream,2026-08-06 13:49:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from SRV-DOMAIN-320 during investigation of DET-T1562-Impair_Defenses_37,1aece51815bf9b8e
EVD-08864,ALT-003828,Registry Modification,2026-07-24 07:01:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-PAYMENT-002 during investigation of DET-T1059-Command_and_Scripting_Interpreter_31,f80f1b17e5c141a4
EVD-08866,ALT-003833,Registry Modification,2026-09-10 08:46:00,Active Directory Security Log 4624,Verified Registry Modification captured from SRV-DOMAIN-408 during investigation of DET-T1190-Exploit_Public-Facing_Application_29,0d5295a8e9aa9e5a
EVD-08899,ALT-003885,Process Tree & Hash,2026-08-28 09:31:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-PAYMENT-002 during investigation of DET-T1046-Network_Service_Discovery_51,ff538adb67912b54
EVD-08931,ALT-003925,Process Tree & Hash,2026-08-01 09:53:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-FIREWALL-350 during investigation of DET-T1562-Impair_Defenses_37,868226d7322154ee
EVD-08939,ALT-003938,Registry Modification,2026-08-29 22:00:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-CLOUD-237 during investigation of DET-T1053-Scheduled_Task/Job_93,2a4f27fb068e9578
EVD-08943,ALT-003944,Memory Extraction,2026-08-08 16:53:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-WORKSTATION-483 during investigation of DET-T1055-Process_Injection_57,35c9f6cd4c584207
EVD-08956,ALT-003959,Memory Extraction,2026-07-03 19:39:00,CloudTrail API Audit,Verified Memory Extraction captured from SRV-DATABASE-001 during investigation of DET-T1190-Exploit_Public-Facing_Application_74,e6bc3fed7c04ddc5
EVD-09010,ALT-004046,PCAP Stream,2026-07-07 18:47:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-CLOUD-381 during investigation of DET-T1053-Scheduled_Task/Job_33,4717af2e0c788db2
EVD-09019,ALT-004055,Process Tree & Hash,2026-08-24 23:39:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from SRV-DATABASE-097 during investigation of DET-T1566-Phishing_62,5329cd7e9c89edc5
EVD-09026,ALT-004068,Registry Modification,2026-09-06 01:27:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-PAYMENT-162 during investigation of DET-T1046-Network_Service_Discovery_81,8c8bb497e7ed3ff9
EVD-09027,ALT-004068,Memory Extraction,2026-09-06 01:26:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-PAYMENT-162 during investigation of DET-T1046-Network_Service_Discovery_81,2d2bb46029eea8ef
EVD-09036,ALT-004080,Process Tree & Hash,2026-07-06 08:03:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-IDENTITY-151 during investigation of DET-T1021-Remote_Services_19,3e02b20c134cacdc
EVD-09060,ALT-004118,Registry Modification,2026-07-21 02:09:00,Active Directory Security Log 4624,Verified Registry Modification captured from SRV-DOMAIN-144 during investigation of DET-T1070-Indicator_Removal_on_Host_09,f8598dc5fe087b7d
EVD-09069,ALT-004136,PCAP Stream,2026-09-08 12:05:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-WORKSTATION-267 during investigation of DET-T1190-Exploit_Public-Facing_Application_14,08de4231bf40e2a6
EVD-09076,ALT-004148,Registry Modification,2026-06-28 20:12:00,Active Directory Security Log 4624,Verified Registry Modification captured from SRV-DOMAIN-120 during investigation of DET-T1486-Data_Encrypted_for_Impact_41,b0bdbcd1828446f4
EVD-09119,ALT-004211,PCAP Stream,2026-06-12 09:49:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-FIREWALL-182 during investigation of DET-T1070-Indicator_Removal_on_Host_99,fb439a909a44c67d
EVD-09148,ALT-004242,Authentication Token,2026-07-13 03:46:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-PAYMENT-058 during investigation of DET-T1055-Process_Injection_72,878db39b40774c8a
EVD-09195,ALT-004299,Memory Extraction,2026-07-30 11:27:00,CloudTrail API Audit,Verified Memory Extraction captured from SRV-DATABASE-105 during investigation of DET-T1055-Process_Injection_57,0805815fd407dbc1
EVD-09196,ALT-004303,Registry Modification,2026-08-15 09:26:00,Active Directory Security Log 4624,Verified Registry Modification captured from SRV-DOMAIN-168 during investigation of DET-T1046-Network_Service_Discovery_51,ddaef2d706c61e6a
EVD-09212,ALT-004329,Memory Extraction,2026-08-01 13:23:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-FIREWALL-334 during investigation of DET-T1070-Indicator_Removal_on_Host_99,79da6eda594819f7
EVD-09219,ALT-004345,Process Tree & Hash,2026-09-02 13:19:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-IDENTITY-023 during investigation of DET-T1078-Valid_Accounts_15,6d4afddcdb802f15
EVD-09240,ALT-004382,Authentication Token,2026-07-03 02:58:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-PAYMENT-162 during investigation of DET-T1110-Brute_Force_83,0c719ca1603e05f6
EVD-09249,ALT-004395,Process Tree & Hash,2026-09-04 00:58:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-FIREWALL-126 during investigation of DET-T1486-Data_Encrypted_for_Impact_11,260d21682c829c72
EVD-09258,ALT-004407,Authentication Token,2026-06-19 01:59:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from SRV-DATABASE-209 during investigation of DET-T1053-Scheduled_Task/Job_48,b3682016465a14a3
EVD-09263,ALT-004414,Memory Extraction,2026-07-19 11:28:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-CLOUD-077 during investigation of DET-T1567-Exfiltration_Over_Web_Service_40,d1e38b9a3f8349d7
EVD-09269,ALT-004425,Process Tree & Hash,2026-08-03 05:46:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-PAYMENT-250 during investigation of DET-T1078-Valid_Accounts_90,4ebb919c080131dc
EVD-09299,ALT-004491,PCAP Stream,2026-07-15 00:43:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-IDENTITY-159 during investigation of DET-T1046-Network_Service_Discovery_96,7cf3d2698601af42
EVD-09383,ALT-004610,Process Tree & Hash,2026-08-23 01:36:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-WORKSTATION-427 during investigation of DET-T1003-OS_Credential_Dumping_95,712cad229909d8cd
EVD-09402,ALT-004641,PCAP Stream,2026-07-30 15:00:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from SRV-DOMAIN-488 during investigation of DET-T1566-Phishing_02,047e93d20eeba7f6
EVD-09403,ALT-004641,Authentication Token,2026-07-30 14:59:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from SRV-DOMAIN-488 during investigation of DET-T1566-Phishing_02,0be71ce3ac2c99b1
EVD-09511,ALT-004781,PCAP Stream,2026-07-24 23:11:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from SRV-DOMAIN-136 during investigation of DET-T1567-Exfiltration_Over_Web_Service_70,fd77e70ef85179fb
EVD-09525,ALT-004796,PCAP Stream,2026-07-17 17:11:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-FIREWALL-142 during investigation of DET-T1566-Phishing_92,601151e12b537867
EVD-09562,ALT-004839,Memory Extraction,2026-07-05 04:52:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-CLOUD-117 during investigation of DET-T1046-Network_Service_Discovery_81,24be972b8449ffc7
EVD-09583,ALT-004872,Authentication Token,2026-07-08 17:25:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-WORKSTATION-451 during investigation of DET-T1190-Exploit_Public-Facing_Application_74,be98b8eab73ef712
EVD-09613,ALT-004912,Authentication Token,2026-08-26 17:48:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-PAYMENT-098 during investigation of DET-T1090-Proxy_73,2f1fb78f00a496d8
EVD-09634,ALT-004952,Authentication Token,2026-08-21 14:07:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from SRV-DATABASE-017 during investigation of DET-T1078-Valid_Accounts_60,8fee9c6199681544
EVD-09705,ALT-005050,Process Tree & Hash,2026-07-26 13:28:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-CLOUD-389 during investigation of DET-T1562-Impair_Defenses_37,3fbe044acd56a767
EVD-09715,ALT-005063,Registry Modification,2026-08-23 05:57:00,Active Directory Security Log 4624,Verified Registry Modification captured from SRV-DOMAIN-288 during investigation of DET-T1053-Scheduled_Task/Job_93,8aca429103f4fc93
EVD-09720,ALT-005068,Registry Modification,2026-08-17 12:09:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-IDENTITY-143 during investigation of DET-T1562-Impair_Defenses_37,17d5e13e5c9010b6
EVD-09752,ALT-005116,PCAP Stream,2026-06-19 18:48:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-API-372 during investigation of DET-T1046-Network_Service_Discovery_06,7db7fd7c76ba53aa
EVD-09784,ALT-005166,PCAP Stream,2026-08-27 19:04:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-FIREWALL-110 during investigation of DET-T1003-OS_Credential_Dumping_20,5bf862c796e51317
EVD-09785,ALT-005168,Registry Modification,2026-08-20 07:04:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-IDENTITY-039 during investigation of DET-T1090-Proxy_58,87abb9582b2d193a
EVD-09787,ALT-005171,PCAP Stream,2026-08-02 12:11:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-CLOUD-069 during investigation of DET-T1190-Exploit_Public-Facing_Application_14,e4745d4d5d68a7de
EVD-09816,ALT-005219,Memory Extraction,2026-06-24 14:56:00,CloudTrail API Audit,Verified Memory Extraction captured from AST-IDENTITY-143 during investigation of DET-T1021-Remote_Services_19,40c8c8fd94050bd7
EVD-09830,ALT-005241,PCAP Stream,2026-07-21 19:13:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-PAYMENT-146 during investigation of DET-T1567-Exfiltration_Over_Web_Service_70,c4c1dbd64b6d32ff
EVD-09831,ALT-005241,Authentication Token,2026-07-21 19:14:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-PAYMENT-146 during investigation of DET-T1567-Exfiltration_Over_Web_Service_70,604213b5e99dcca9
EVD-09842,ALT-005260,Process Tree & Hash,2026-09-05 07:21:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-FIREWALL-070 during investigation of DET-T1021-Remote_Services_19,b373f90067bc78d4
EVD-09849,ALT-005266,PCAP Stream,2026-07-02 23:42:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-WORKSTATION-155 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76,d2ee72ebc8198ec0
EVD-09850,ALT-005266,Authentication Token,2026-07-02 23:42:00,Firewall Syslog (PaloAlto),Verified Authentication Token captured from AST-WORKSTATION-155 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76,8fb7135d2f65a5c8
EVD-09884,ALT-005315,Process Tree & Hash,2026-09-05 21:41:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-CLOUD-045 during investigation of DET-T1053-Scheduled_Task/Job_63,4e894f5a00e462fb
EVD-09885,ALT-005315,PCAP Stream,2026-09-05 21:41:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from AST-CLOUD-045 during investigation of DET-T1053-Scheduled_Task/Job_63,489ec8394d0bef4b
EVD-09888,ALT-005320,Process Tree & Hash,2026-07-29 03:06:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-CLOUD-093 during investigation of DET-T1046-Network_Service_Discovery_96,cd31bb3f9ab43256
EVD-09912,ALT-005348,Registry Modification,2026-06-17 07:23:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-WORKSTATION-075 during investigation of DET-T1059-Command_and_Scripting_Interpreter_01,2a1c6d2cc0b11b61
EVD-09946,ALT-005396,PCAP Stream,2026-08-16 12:18:00,Network Packet Broker (Zeek),Verified PCAP Stream captured from SRV-DATABASE-169 during investigation of DET-T1078-Valid_Accounts_60,b6fad89ddaa2d30a
EVD-09953,ALT-005408,Registry Modification,2026-08-14 22:23:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-WORKSTATION-123 during investigation of DET-T1567-Exfiltration_Over_Web_Service_40,c33f0ae9b87815e1
EVD-09960,ALT-005420,Process Tree & Hash,2026-07-22 17:45:00,EDR Sensor (CrowdStrike/Defender),Verified Process Tree & Hash captured from AST-IDENTITY-063 during investigation of DET-T1562-Impair_Defenses_67,707656791119247c
EVD-09968,ALT-005433,Registry Modification,2026-08-06 03:39:00,Active Directory Security Log 4624,Verified Registry Modification captured from AST-FIREWALL-038 during investigation of DET-T1110-Brute_Force_38,d491e627722543a5
