evidence_id,alert_id,evidence_type,created_at,source,description,hash
EVD-08845,ALT-003801,PCAP Stream,2026-08-14 17:44:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-464 during investigation of DET-T1003-OS_Credential_Dumping_65",67ff88c68badfbe7
EVD-08846,ALT-003802,Authentication Token,2026-08-09 05:45:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-132 during investigation of DET-T1078-Valid_Accounts_90",b30cfedd0fabf9bb
EVD-08847,ALT-003803,Registry Modification,2026-06-18 17:33:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-002 during investigation of DET-T1070-Indicator_Removal_on_Host_24",7132318826402de8
EVD-08848,ALT-003805,Process Tree & Hash,2026-06-12 21:33:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-211 during investigation of DET-T1055-Process_Injection_27",f11c15c2e9d9c232
EVD-08849,ALT-003807,Authentication Token,2026-08-05 18:57:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-027 during investigation of DET-T1021-Remote_Services_79",670d63425f05a9bf
EVD-08850,ALT-003808,Registry Modification,2026-06-25 23:37:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-043 during investigation of DET-T1055-Process_Injection_87",bdc8326c4d94e332
EVD-08851,ALT-003812,Authentication Token,2026-06-13 12:14:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-098 during investigation of DET-T1078-Valid_Accounts_15",3f5c56dcfebfcaca
EVD-08852,ALT-003813,Registry Modification,2026-07-10 09:30:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-154 during investigation of DET-T1078-Valid_Accounts_60",bcdb2d41deeff02a
EVD-08853,ALT-003814,Memory Extraction,2026-08-07 08:38:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-135 during investigation of DET-T1046-Network_Service_Discovery_51",c9633b8677b5ffdc
EVD-08854,ALT-003814,Process Tree & Hash,2026-08-07 08:38:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-135 during investigation of DET-T1046-Network_Service_Discovery_51",a40a508784299e12
EVD-08855,ALT-003816,PCAP Stream,2026-07-02 00:55:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-164 during investigation of DET-T1562-Impair_Defenses_67",f671a1c08e353f85
EVD-08856,ALT-003817,Authentication Token,2026-08-08 06:28:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-062 during investigation of DET-T1090-Proxy_73",1487b5fb56479b06
EVD-08857,ALT-003818,Registry Modification,2026-08-01 00:31:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-352 during investigation of DET-T1046-Network_Service_Discovery_21",399d7b5fefb9c409
EVD-08858,ALT-003819,Memory Extraction,2026-06-17 14:08:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-103 during investigation of DET-T1003-OS_Credential_Dumping_50",bccc16490ae35560
EVD-08859,ALT-003822,Authentication Token,2026-07-16 19:04:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-139 during investigation of DET-T1566-Phishing_77",c59ddf6113aebfa3
EVD-08860,ALT-003824,Memory Extraction,2026-07-29 18:15:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DOMAIN-136 during investigation of DET-T1053-Scheduled_Task/Job_18",a66a647ef98060f7
EVD-08861,ALT-003825,Process Tree & Hash,2026-09-09 05:45:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-310 during investigation of DET-T1078-Valid_Accounts_75",32e05a6fa5ff00ba
EVD-08862,ALT-003826,PCAP Stream,2026-08-06 13:49:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-320 during investigation of DET-T1562-Impair_Defenses_37",1aece51815bf9b8e
EVD-08863,ALT-003827,Authentication Token,2026-08-10 00:09:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-017 during investigation of DET-T1110-Brute_Force_08",25878b198a8b410a
EVD-08864,ALT-003828,Registry Modification,2026-07-24 07:01:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-002 during investigation of DET-T1059-Command_and_Scripting_Interpreter_31",f80f1b17e5c141a4
EVD-08865,ALT-003832,Authentication Token,2026-09-01 23:03:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-396 during investigation of DET-T1055-Process_Injection_87",333e2891c1a4cfa5
EVD-08866,ALT-003833,Registry Modification,2026-09-10 08:46:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-408 during investigation of DET-T1190-Exploit_Public-Facing_Application_29",0d5295a8e9aa9e5a
EVD-08867,ALT-003834,Memory Extraction,2026-06-16 23:52:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-071 during investigation of DET-T1090-Proxy_73",ae28e92ffc5ecb76
EVD-08868,ALT-003835,Process Tree & Hash,2026-07-31 08:29:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-098 during investigation of DET-T1562-Impair_Defenses_22",f2500416e68dee84
EVD-08869,ALT-003837,Authentication Token,2026-08-17 02:42:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-103 during investigation of DET-T1110-Brute_Force_68",f48d4233ddd28279
EVD-08870,ALT-003837,Registry Modification,2026-08-17 02:42:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-103 during investigation of DET-T1110-Brute_Force_68",bad58b009cf80705
EVD-08871,ALT-003840,Process Tree & Hash,2026-07-16 00:54:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-085 during investigation of DET-T1486-Data_Encrypted_for_Impact_56",f9294d2dd40ef13a
EVD-08872,ALT-003844,Memory Extraction,2026-08-14 06:18:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-110 during investigation of DET-T1053-Scheduled_Task/Job_48",532fc83c24aa78cb
EVD-08873,ALT-003845,Process Tree & Hash,2026-08-21 12:51:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-224 during investigation of DET-T1021-Remote_Services_34",7ee76ef951e7e970
EVD-08874,ALT-003846,PCAP Stream,2026-08-02 13:57:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-055 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",b12f1a1f172ea496
EVD-08875,ALT-003846,Authentication Token,2026-08-02 13:56:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-055 during investigation of DET-T1190-Exploit_Public-Facing_Application_44",b6ab1229eebb0038
EVD-08876,ALT-003848,Registry Modification,2026-07-30 18:49:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-171 during investigation of DET-T1567-Exfiltration_Over_Web_Service_10",db476550b2db0b24
EVD-08877,ALT-003851,PCAP Stream,2026-08-10 20:52:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-112 during investigation of DET-T1562-Impair_Defenses_82",14664e198bca29fb
EVD-08878,ALT-003852,Authentication Token,2026-07-28 16:00:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-066 during investigation of DET-T1486-Data_Encrypted_for_Impact_71",3e5ca0b405a00ee7
EVD-08879,ALT-003852,Registry Modification,2026-07-28 16:00:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-066 during investigation of DET-T1486-Data_Encrypted_for_Impact_71",cb3ca2deb370f9ca
EVD-08880,ALT-003854,Memory Extraction,2026-07-23 06:57:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-324 during investigation of DET-T1055-Process_Injection_27",69854929b6f4e27a
EVD-08881,ALT-003856,PCAP Stream,2026-08-17 00:01:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-280 during investigation of DET-T1190-Exploit_Public-Facing_Application_89",e4de0ddbc45421c3
EVD-08882,ALT-003859,Memory Extraction,2026-09-07 07:38:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-266 during investigation of DET-T1486-Data_Encrypted_for_Impact_26",ebaf36cae5cfa239
EVD-08883,ALT-003861,PCAP Stream,2026-08-09 15:06:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-343 during investigation of DET-T1486-Data_Encrypted_for_Impact_41",64b8608f2a5beb44
EVD-08884,ALT-003862,Authentication Token,2026-08-28 12:07:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-283 during investigation of DET-T1003-OS_Credential_Dumping_05",14346f8d039c179d
EVD-08885,ALT-003864,Memory Extraction,2026-07-25 05:41:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-098 during investigation of DET-T1021-Remote_Services_79",2aab86cb9dfcb1ca
EVD-08886,ALT-003865,Process Tree & Hash,2026-09-02 21:16:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-335 during investigation of DET-T1003-OS_Credential_Dumping_80",d1c1e44a16e48149
EVD-08887,ALT-003866,PCAP Stream,2026-07-25 11:15:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-164 during investigation of DET-T1567-Exfiltration_Over_Web_Service_100",cd91317afb5db409
EVD-08888,ALT-003867,Authentication Token,2026-08-26 22:46:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-070 during investigation of DET-T1078-Valid_Accounts_90",98cb77ae13cd01d9
EVD-08889,ALT-003871,PCAP Stream,2026-07-07 15:48:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-121 during investigation of DET-T1090-Proxy_13",6de09d3c3a807fcb
EVD-08890,ALT-003873,Registry Modification,2026-07-10 09:26:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-011 during investigation of DET-T1110-Brute_Force_08",1d4e80fb655cd4fe
EVD-08891,ALT-003874,Memory Extraction,2026-06-28 13:54:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-CLOUD-101 during investigation of DET-T1003-OS_Credential_Dumping_35",1de2d28f7e9ca382
EVD-08892,ALT-003875,Process Tree & Hash,2026-06-16 00:09:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-205 during investigation of DET-T1046-Network_Service_Discovery_81",0b7c667dc815350a
EVD-08893,ALT-003877,Authentication Token,2026-07-30 12:37:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-206 during investigation of DET-T1486-Data_Encrypted_for_Impact_41",59a6dc35199c5790
EVD-08894,ALT-003879,Memory Extraction,2026-08-31 07:47:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-052 during investigation of DET-T1059-Command_and_Scripting_Interpreter_91",bd65f3aa48feafb7
EVD-08895,ALT-003880,Process Tree & Hash,2026-07-06 10:00:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-104 during investigation of DET-T1562-Impair_Defenses_07",6a33140ea72b8fad
EVD-08896,ALT-003882,Authentication Token,2026-06-14 13:43:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-264 during investigation of DET-T1566-Phishing_92",40c2d1f8d6e6629f
EVD-08897,ALT-003884,Memory Extraction,2026-09-08 11:23:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-025 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",129ad8c13a130f8c
EVD-08898,ALT-003884,Process Tree & Hash,2026-09-08 11:23:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-025 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",1c3990704b71039d
EVD-08899,ALT-003885,Process Tree & Hash,2026-08-28 09:31:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-002 during investigation of DET-T1046-Network_Service_Discovery_51",ff538adb67912b54
EVD-08900,ALT-003886,PCAP Stream,2026-08-11 02:13:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-160 during investigation of DET-T1567-Exfiltration_Over_Web_Service_55",f6eb70142cab5ed3
EVD-08901,ALT-003888,Registry Modification,2026-08-17 04:05:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-167 during investigation of DET-T1566-Phishing_32",d8962bd4a8f42a27
EVD-08902,ALT-003890,Process Tree & Hash,2026-07-20 07:31:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-125 during investigation of DET-T1053-Scheduled_Task/Job_63",b3b3af34aa4d1f28
EVD-08903,ALT-003891,PCAP Stream,2026-07-21 13:40:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-259 during investigation of DET-T1567-Exfiltration_Over_Web_Service_100",e054c37aea3f1e46
EVD-08904,ALT-003892,Authentication Token,2026-09-07 04:14:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-105 during investigation of DET-T1046-Network_Service_Discovery_51",c052966ad6c72c69
EVD-08905,ALT-003892,Registry Modification,2026-09-07 04:14:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-105 during investigation of DET-T1046-Network_Service_Discovery_51",95ab8c03d9453a01
EVD-08906,ALT-003894,Memory Extraction,2026-09-09 11:56:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-323 during investigation of DET-T1562-Impair_Defenses_97",ee6e0b302abdeb41
EVD-08907,ALT-003895,Process Tree & Hash,2026-07-31 20:24:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-128 during investigation of DET-T1070-Indicator_Removal_on_Host_39",a6b2370e6bb046de
EVD-08908,ALT-003896,PCAP Stream,2026-08-08 14:25:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-087 during investigation of DET-T1055-Process_Injection_72",6587c52a1b51f310
EVD-08909,ALT-003897,Authentication Token,2026-08-08 22:43:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-144 during investigation of DET-T1078-Valid_Accounts_60",ed50309a8d03d543
EVD-08910,ALT-003898,Registry Modification,2026-08-31 03:42:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-034 during investigation of DET-T1070-Indicator_Removal_on_Host_39",3f8f1a88beab3111
EVD-08911,ALT-003899,Memory Extraction,2026-09-01 16:35:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DOMAIN-096 during investigation of DET-T1190-Exploit_Public-Facing_Application_89",b831ab1c7c81bdca
EVD-08912,ALT-003901,PCAP Stream,2026-08-29 18:37:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-064 during investigation of DET-T1059-Command_and_Scripting_Interpreter_16",129d36bac84a4893
EVD-08913,ALT-003902,Authentication Token,2026-07-04 03:02:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-139 during investigation of DET-T1070-Indicator_Removal_on_Host_69",331ba7c764e8bbc7
EVD-08914,ALT-003902,Registry Modification,2026-07-04 03:02:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-139 during investigation of DET-T1070-Indicator_Removal_on_Host_69",49fba8068f24a705
EVD-08915,ALT-003903,Registry Modification,2026-08-04 11:32:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-027 during investigation of DET-T1110-Brute_Force_83",e0e20287f0f9b96c
EVD-08916,ALT-003905,Process Tree & Hash,2026-06-13 18:08:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-019 during investigation of DET-T1053-Scheduled_Task/Job_18",277b6c78066f77b6
EVD-08917,ALT-003907,Authentication Token,2026-07-15 03:23:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-498 during investigation of DET-T1562-Impair_Defenses_97",d83954c03ea6f5ae
EVD-08918,ALT-003907,Registry Modification,2026-07-15 03:23:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-498 during investigation of DET-T1562-Impair_Defenses_97",93a635902bb8112e
EVD-08919,ALT-003908,Registry Modification,2026-08-01 18:18:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-119 during investigation of DET-T1070-Indicator_Removal_on_Host_54",0a768bd16e3374a7
EVD-08920,ALT-003909,Memory Extraction,2026-07-22 22:38:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-164 during investigation of DET-T1070-Indicator_Removal_on_Host_54",e70d127cabf31345
EVD-08921,ALT-003910,Process Tree & Hash,2026-06-13 12:59:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-050 during investigation of DET-T1190-Exploit_Public-Facing_Application_59",91a55326f9f2aebd
EVD-08922,ALT-003911,PCAP Stream,2026-06-14 01:39:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-FIREWALL-278 during investigation of DET-T1070-Indicator_Removal_on_Host_09",1a46d55b8abd69f0
EVD-08923,ALT-003912,Authentication Token,2026-07-10 21:10:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-018 during investigation of DET-T1078-Valid_Accounts_75",a36be2a85fe708c5
EVD-08924,ALT-003913,Registry Modification,2026-08-03 23:05:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-080 during investigation of DET-T1567-Exfiltration_Over_Web_Service_85",bd7083e33bf9fa68
EVD-08925,ALT-003914,Memory Extraction,2026-07-28 08:05:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-014 during investigation of DET-T1021-Remote_Services_79",3408dd6b8f5f225c
EVD-08926,ALT-003917,Authentication Token,2026-09-03 15:50:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-039 during investigation of DET-T1059-Command_and_Scripting_Interpreter_76",000a5c76be0d0a20
EVD-08927,ALT-003918,Registry Modification,2026-08-31 04:55:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-167 during investigation of DET-T1046-Network_Service_Discovery_06",a307b37a6a52d7bc
EVD-08928,ALT-003920,Process Tree & Hash,2026-08-08 21:55:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-275 during investigation of DET-T1003-OS_Credential_Dumping_95",d64d0bf33e3fb18b
EVD-08929,ALT-003922,Authentication Token,2026-08-12 00:53:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-042 during investigation of DET-T1090-Proxy_73",8504f626ebd58cf5
EVD-08930,ALT-003924,Memory Extraction,2026-06-16 13:07:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-138 during investigation of DET-T1567-Exfiltration_Over_Web_Service_55",ed416a27acfc4658
EVD-08931,ALT-003925,Process Tree & Hash,2026-08-01 09:53:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-350 during investigation of DET-T1562-Impair_Defenses_37",868226d7322154ee
EVD-08932,ALT-003932,Authentication Token,2026-09-01 17:15:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-111 during investigation of DET-T1055-Process_Injection_72",2995a5d2d9cb4faa
EVD-08933,ALT-003932,Registry Modification,2026-09-01 17:15:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-111 during investigation of DET-T1055-Process_Injection_72",ed97220c8baa79e4
EVD-08934,ALT-003933,Registry Modification,2026-08-06 14:43:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-185 during investigation of DET-T1021-Remote_Services_04",7e4b8d19695eb1f9
EVD-08935,ALT-003934,Memory Extraction,2026-06-20 00:13:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-067 during investigation of DET-T1562-Impair_Defenses_52",1224bdbe0b393632
EVD-08936,ALT-003935,Process Tree & Hash,2026-08-29 00:27:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-080 during investigation of DET-T1053-Scheduled_Task/Job_48",43237b832951c220
EVD-08937,ALT-003936,PCAP Stream,2026-06-30 10:18:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-CLOUD-101 during investigation of DET-T1110-Brute_Force_83",0e43f85adaaf4000
EVD-08938,ALT-003936,Authentication Token,2026-06-30 10:17:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-101 during investigation of DET-T1110-Brute_Force_83",e722d3e72bc511e3
EVD-08939,ALT-003938,Registry Modification,2026-08-29 22:00:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-CLOUD-237 during investigation of DET-T1053-Scheduled_Task/Job_93",2a4f27fb068e9578
EVD-08940,ALT-003940,Process Tree & Hash,2026-07-08 19:50:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-107 during investigation of DET-T1190-Exploit_Public-Facing_Application_74",adaffb19374e082e
EVD-08941,ALT-003942,Authentication Token,2026-08-16 17:41:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-162 during investigation of DET-T1110-Brute_Force_68",747159f52b9bcaf5
EVD-08942,ALT-003943,Registry Modification,2026-06-17 02:21:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-035 during investigation of DET-T1070-Indicator_Removal_on_Host_54",fd7c3e89dfb21a03
EVD-08943,ALT-003944,Memory Extraction,2026-08-08 16:53:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-483 during investigation of DET-T1055-Process_Injection_57",35c9f6cd4c584207
EVD-08944,ALT-003948,Registry Modification,2026-06-21 20:56:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-128 during investigation of DET-T1567-Exfiltration_Over_Web_Service_10",66c0fa2d8d8ff73e
EVD-08945,ALT-003949,Memory Extraction,2026-07-03 18:38:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-103 during investigation of DET-T1053-Scheduled_Task/Job_18",9d7c97deab012baf
EVD-08946,ALT-003950,Process Tree & Hash,2026-06-19 22:35:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-125 during investigation of DET-T1003-OS_Credential_Dumping_50",d4a83dcbaff780ef
EVD-08947,ALT-003951,PCAP Stream,2026-07-24 07:07:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-104 during investigation of DET-T1562-Impair_Defenses_82",36a7eca51f07da91
EVD-08948,ALT-003953,Registry Modification,2026-06-28 14:58:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-098 during investigation of DET-T1003-OS_Credential_Dumping_65",2198c16e6e51862e
EVD-08949,ALT-003954,Memory Extraction,2026-07-06 13:00:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-FIREWALL-126 during investigation of DET-T1090-Proxy_43",7983771067eebab3
EVD-08950,ALT-003954,Process Tree & Hash,2026-07-06 13:00:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-FIREWALL-126 during investigation of DET-T1090-Proxy_43",2503dfbf514e913f
EVD-08951,ALT-003955,Process Tree & Hash,2026-08-20 14:11:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-058 during investigation of DET-T1021-Remote_Services_79",6263c501cf9a0c52
EVD-08952,ALT-003955,PCAP Stream,2026-08-20 14:11:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-PAYMENT-058 during investigation of DET-T1021-Remote_Services_79",b6b6b22acc507bd1
EVD-08953,ALT-003957,Authentication Token,2026-07-20 19:34:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-FIREWALL-206 during investigation of DET-T1059-Command_and_Scripting_Interpreter_31",233b33363bab1099
EVD-08954,ALT-003958,Registry Modification,2026-08-02 00:47:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-297 during investigation of DET-T1055-Process_Injection_72",2186b302800e319d
EVD-08955,ALT-003958,Memory Extraction,2026-08-02 00:48:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-297 during investigation of DET-T1055-Process_Injection_72",9629045624f3cd26
EVD-08956,ALT-003959,Memory Extraction,2026-07-03 19:39:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-001 during investigation of DET-T1190-Exploit_Public-Facing_Application_74",e6bc3fed7c04ddc5
EVD-08957,ALT-003960,Process Tree & Hash,2026-08-10 14:03:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-157 during investigation of DET-T1562-Impair_Defenses_82",34fafb94031df4aa
EVD-08958,ALT-003961,PCAP Stream,2026-07-31 17:32:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-016 during investigation of DET-T1562-Impair_Defenses_52",6159b15390fe1eac
EVD-08959,ALT-003962,Authentication Token,2026-08-16 11:56:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-024 during investigation of DET-T1070-Indicator_Removal_on_Host_39",48bbbf03fdcac70f
EVD-08960,ALT-003963,Registry Modification,2026-07-02 22:24:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-FIREWALL-326 during investigation of DET-T1562-Impair_Defenses_37",db4c7f33e96873f8
EVD-08961,ALT-003964,Memory Extraction,2026-06-21 20:24:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-115 during investigation of DET-T1110-Brute_Force_68",b199814cdeb637a5
EVD-08962,ALT-003967,Authentication Token,2026-08-15 11:32:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-386 during investigation of DET-T1566-Phishing_77",5ac868ef0281a86e
EVD-08963,ALT-003968,Registry Modification,2026-06-21 12:34:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-193 during investigation of DET-T1110-Brute_Force_08",6c3db607fcf07297
EVD-08964,ALT-003972,Authentication Token,2026-06-23 06:37:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-305 during investigation of DET-T1046-Network_Service_Discovery_21",fe84f3aea3b531c7
EVD-08965,ALT-003973,Registry Modification,2026-07-12 11:51:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-008 during investigation of DET-T1003-OS_Credential_Dumping_50",1be82f481e53ab76
EVD-08966,ALT-003973,Memory Extraction,2026-07-12 11:49:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DOMAIN-008 during investigation of DET-T1003-OS_Credential_Dumping_50",8ba205d20d212443
EVD-08967,ALT-003974,Memory Extraction,2026-07-29 18:33:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-042 during investigation of DET-T1070-Indicator_Removal_on_Host_24",1f74466123ddff2c
EVD-08968,ALT-003976,PCAP Stream,2026-07-29 20:26:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-088 during investigation of DET-T1486-Data_Encrypted_for_Impact_71",199ce2e4de0383a2
